"","model","sample","variable","importance"
"413","NN4_MSE",2,"ind_cash",0.0154666650805871
"414","NN4_MAE",2,"ind_cash",0.0147757464869792
"415","NN5_MSE",2,"ind_cash",0.0154664112962054
"416","NN5_MAE",2,"ind_cash",0.0152708087954311
"417","LM_MSE",3,"ind_cash",0.00318964236436602
"418","LM_MAE",3,"ind_cash",0.00491388365197366
"419","ELN_MSE",3,"ind_cash",2.59189748363883e-99
"420","ELN_MAE",3,"ind_cash",0.000895887959704594
"421","RF_MSE",3,"ind_cash",0.0148721240715331
"422","RF_MAE",3,"ind_cash",0.0176989490345594
"423","NN1_MSE",3,"ind_cash",0.0116713508582021
"424","NN1_MAE",3,"ind_cash",0
"425","NN2_MSE",3,"ind_cash",0.0148375816433821
"426","NN2_MAE",3,"ind_cash",0.0100261870139176
"427","NN3_MSE",3,"ind_cash",0.00905268272315848
"428","NN3_MAE",3,"ind_cash",0.00887763185229647
"429","NN4_MSE",3,"ind_cash",0.0100194766764509
"430","NN4_MAE",3,"ind_cash",0.00339972144106826
"431","NN5_MSE",3,"ind_cash",0.0109295515507673
"432","NN5_MAE",3,"ind_cash",0.00235450937553301
"433","LM_MSE",1,"ind_cashdebt",0.00187810135048629
"434","LM_MAE",1,"ind_cashdebt",0.00238129816672819
"435","ELN_MSE",1,"ind_cashdebt",0.000342507535547296
"436","ELN_MAE",1,"ind_cashdebt",0.000499806746377989
"437","RF_MSE",1,"ind_cashdebt",0.00554261062963787
"438","RF_MAE",1,"ind_cashdebt",0.00729973906099144
"439","NN1_MSE",1,"ind_cashdebt",0.0149752577022218
"440","NN1_MAE",1,"ind_cashdebt",0.0152463175512984
"441","NN2_MSE",1,"ind_cashdebt",0.0147518540242108
"442","NN2_MAE",1,"ind_cashdebt",0.015214248104741
"443","NN3_MSE",1,"ind_cashdebt",0.0152696698250445
"444","NN3_MAE",1,"ind_cashdebt",0.0152138603536804
"445","NN4_MSE",1,"ind_cashdebt",0.0149411297316031
"446","NN4_MAE",1,"ind_cashdebt",0.0152573998357682
"447","NN5_MSE",1,"ind_cashdebt",0.0150165738428635
"448","NN5_MAE",1,"ind_cashdebt",0.0151502593008402
"449","LM_MSE",2,"ind_cashdebt",0.00384105439023166
"450","LM_MAE",2,"ind_cashdebt",0.00535356835976253
"451","ELN_MSE",2,"ind_cashdebt",0.0147058823529412
"452","ELN_MAE",2,"ind_cashdebt",0.00243567293570026
"453","RF_MSE",2,"ind_cashdebt",0.0152174392122657
"454","RF_MAE",2,"ind_cashdebt",0.0167926720042459
"455","NN1_MSE",2,"ind_cashdebt",0.0140943242707817
"456","NN1_MAE",2,"ind_cashdebt",0.0150929542926794
"457","NN2_MSE",2,"ind_cashdebt",0.0152062235757964
"458","NN2_MAE",2,"ind_cashdebt",0.0151839246415342
"459","NN3_MSE",2,"ind_cashdebt",0.0148892666483475
"460","NN3_MAE",2,"ind_cashdebt",0.0151736217178174
"461","NN4_MSE",2,"ind_cashdebt",0.0151896127731395
"462","NN4_MAE",2,"ind_cashdebt",0.0148560093973759
"463","NN5_MSE",2,"ind_cashdebt",0.0154558568800456
"464","NN5_MAE",2,"ind_cashdebt",0.0151614414060533
"465","LM_MSE",3,"ind_cashdebt",0.00328965028822663
"466","LM_MAE",3,"ind_cashdebt",0.00494430202499978
"467","ELN_MSE",3,"ind_cashdebt",2.59189748363883e-99
"468","ELN_MAE",3,"ind_cashdebt",0.000904405285775322
"469","RF_MSE",3,"ind_cashdebt",0.0130844758429489
"470","RF_MAE",3,"ind_cashdebt",0.017325413185759
