"","model","sample","variable","importance"
"341","NN3_MSE",3,"macro_tbl",0.00747011814873865
"342","NN3_MSE",3,"macro_tms",0.00747676530935918
"343","NN3_MSE",3,"macro_dfy",0.00746662219470059
"344","NN3_MSE",3,"macro_svar",0.0074727450459753
"345","NN3_MAE",3,"macro_dp",0
"346","NN3_MAE",3,"macro_ep",0.142335592908491
"347","NN3_MAE",3,"macro_bm",0.142966758060281
"348","NN3_MAE",3,"macro_ntis",0.142946914480711
"349","NN3_MAE",3,"macro_tbl",0.142930497258635
"350","NN3_MAE",3,"macro_tms",0.142952123665377
"351","NN3_MAE",3,"macro_dfy",0.142938778112938
"352","NN3_MAE",3,"macro_svar",0.142929335513567
"353","NN4_MSE",3,"macro_dp",0.029927782150384
"354","NN4_MSE",3,"macro_ep",0
"355","NN4_MSE",3,"macro_bm",0.161660948674568
"356","NN4_MSE",3,"macro_ntis",0.16167883070504
"357","NN4_MSE",3,"macro_tbl",0.161683551558235
"358","NN4_MSE",3,"macro_tms",0.16168623207182
"359","NN4_MSE",3,"macro_dfy",0.161680274302394
"360","NN4_MSE",3,"macro_svar",0.161682380537559
"361","NN4_MAE",3,"macro_dp",0.0720117575634326
"362","NN4_MAE",3,"macro_ep",0
"363","NN4_MAE",3,"macro_bm",0.154657843038213
"364","NN4_MAE",3,"macro_ntis",0.15466608811004
"365","NN4_MAE",3,"macro_tbl",0.154666059198767
"366","NN4_MAE",3,"macro_tms",0.154666118014512
"367","NN4_MAE",3,"macro_dfy",0.154666089811423
"368","NN4_MAE",3,"macro_svar",0.154666044263612
"369","NN5_MSE",3,"macro_dp",0.13757743553841
"370","NN5_MSE",3,"macro_ep",0
"371","NN5_MSE",3,"macro_bm",0.143738539852302
"372","NN5_MSE",3,"macro_ntis",0.143737929664966
"373","NN5_MSE",3,"macro_tbl",0.143736505243189
"374","NN5_MSE",3,"macro_tms",0.14373785651422
"375","NN5_MSE",3,"macro_dfy",0.143735560965013
"376","NN5_MSE",3,"macro_svar",0.143736172221901
"377","NN5_MAE",3,"macro_dp",0.601263033782081
"378","NN5_MAE",3,"macro_ep",0
"379","NN5_MAE",3,"macro_bm",0.0661573015904664
"380","NN5_MAE",3,"macro_ntis",0.066521894784525
"381","NN5_MAE",3,"macro_tbl",0.0665137254621728
"382","NN5_MAE",3,"macro_tms",0.0665096582613656
"383","NN5_MAE",3,"macro_dfy",0.066520340659539
"384","NN5_MAE",3,"macro_svar",0.0665140454598503
