"","model","sample","variable","importance"
"347","NN3_MSE",1,"ind_bm_ia",0.0166651001079594
"348","NN3_MAE",1,"ind_bm_ia",3.38061325038307e-05
"349","NN4_MSE",1,"ind_bm_ia",0.0166651468117972
"350","NN4_MAE",1,"ind_bm_ia",0.01666468042036
"351","NN5_MSE",1,"ind_bm_ia",0.0152879110929461
"352","NN5_MAE",1,"ind_bm_ia",0.0166656284184613
"353","LM_MSE",2,"ind_bm_ia",0.0166144680108673
"354","LM_MAE",2,"ind_bm_ia",0.016362955714475
"355","ELN_MSE",2,"ind_bm_ia",0.00305191565205992
"356","ELN_MAE",2,"ind_bm_ia",0.00211095423800303
"357","RF_MSE",2,"ind_bm_ia",0.0127863990455848
"358","RF_MAE",2,"ind_bm_ia",0.0112306927167466
"359","NN1_MSE",2,"ind_bm_ia",0.000185089491809614
"360","NN1_MAE",2,"ind_bm_ia",0.0166410387464573
"361","NN2_MSE",2,"ind_bm_ia",0.00663727979815903
"362","NN2_MAE",2,"ind_bm_ia",0.0166630094604538
"363","NN3_MSE",2,"ind_bm_ia",8.79234581570881e-07
"364","NN3_MAE",2,"ind_bm_ia",0.0166065404515906
"365","NN4_MSE",2,"ind_bm_ia",0.00290863927714027
"366","NN4_MAE",2,"ind_bm_ia",0.0166666560117203
"367","NN5_MSE",2,"ind_bm_ia",0.0166629657879008
"368","NN5_MAE",2,"ind_bm_ia",0.000139562399890063
"369","LM_MSE",3,"ind_bm_ia",0.0155531977739704
"370","LM_MAE",3,"ind_bm_ia",0.0151376349854353
"371","ELN_MSE",3,"ind_bm_ia",4.38981220705678e-06
"372","ELN_MAE",3,"ind_bm_ia",0.00104492743842746
"373","RF_MSE",3,"ind_bm_ia",0.0103921972780979
"374","RF_MAE",3,"ind_bm_ia",0.00600138712223219
"375","NN1_MSE",3,"ind_bm_ia",0.00413775494790393
"376","NN1_MAE",3,"ind_bm_ia",0.000307144432194548
"377","NN2_MSE",3,"ind_bm_ia",0.0166734045957314
"378","NN2_MAE",3,"ind_bm_ia",0.0166674030392375
"379","NN3_MSE",3,"ind_bm_ia",1.3810224313651e-05
"380","NN3_MAE",3,"ind_bm_ia",0.0166680185479646
"381","NN4_MSE",3,"ind_bm_ia",0.0166653012595147
"382","NN4_MAE",3,"ind_bm_ia",0.0166656674936111
"383","NN5_MSE",3,"ind_bm_ia",7.36365102151454e-05
"384","NN5_MAE",3,"ind_bm_ia",0.0166318069211494
"385","LM_MSE",1,"ind_cash",0
"386","LM_MAE",1,"ind_cash",0
"387","ELN_MSE",1,"ind_cash",0.00197956004073972
"388","ELN_MAE",1,"ind_cash",0.000504471995933111
"389","RF_MSE",1,"ind_cash",0.0152558461753789
"390","RF_MAE",1,"ind_cash",0.00950333734286605
"391","NN1_MSE",1,"ind_cash",0.0166769638834559
"392","NN1_MAE",1,"ind_cash",0.0166401281122892
"393","NN2_MSE",1,"ind_cash",0.0042600268220616
"394","NN2_MAE",1,"ind_cash",0.0166871522832497
"395","NN3_MSE",1,"ind_cash",0.0166640344370833
"396","NN3_MAE",1,"ind_cash",1.25019740855513e-05
"397","NN4_MSE",1,"ind_cash",0.0166648810984718
"398","NN4_MAE",1,"ind_cash",0.0166646931172332
"399","NN5_MSE",1,"ind_cash",0.0152853557733517
"400","NN5_MAE",1,"ind_cash",0.0166724343454563
"401","LM_MSE",2,"ind_cash",0.0105422155865078
"402","LM_MAE",2,"ind_cash",0.00804788967720471
"403","ELN_MSE",2,"ind_cash",0.00305191565205992
"404","ELN_MAE",2,"ind_cash",0.00211095423800303
"405","RF_MSE",2,"ind_cash",0.0126647817310528
"406","RF_MAE",2,"ind_cash",0.0126546430295856
"407","NN1_MSE",2,"ind_cash",0.000186368436877323
"408","NN1_MAE",2,"ind_cash",0.0166407506233626
