"","model","dgp_spec","sample","SV","cross_corr","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"313","NN2_MSE","g3",1,0,0,0.0568132928276413,0.00546138180989114,0.0738562356647536,-0.00359970130734055,0.0562969542201295,0.00526510686961005,0.072464976556388,0.00109009734121139
"314","NN2_MSE","g3",1,1,0.01,0.0472694125284131,0.00471065400334821,0.0640141488235324,-0.0040623233771413,0.0283850918899989,0.00177357065327126,0.0365283706446728,0.00559541207950065
"315","NN2_MSE","g3",1,1,0.1,0.0472403357773281,0.00469135454004603,0.0639310652752454,-0.0062254351097836,0.0287436649810602,0.00179777860657393,0.0370690369843806,-0.0456888471322709
"316","NN2_MSE","g3",1,1,1,0.0470376257724323,0.00467116992616269,0.0637341562006372,-0.00417862311423141,0.0291903804261527,0.00184914747244671,0.0376520075234048,-0.019110762930716
"317","NN2_MSE","g3",2,0,0,0.0568358998487107,0.00544474702552794,0.0737385754288076,0.00121360814126317,0.0553614107123196,0.00505256169608679,0.0709049452330696,0.00374689891372735
"318","NN2_MSE","g3",2,1,0.01,0.0422183313961175,0.00382897197877465,0.0569418922288883,-0.0245662523253915,0.0394199912351263,0.00307270799283417,0.0503417822366878,-0.0488695871819131
"319","NN2_MSE","g3",2,1,0.1,0.0418488791695153,0.00379361801243393,0.0565124818015436,-0.00468466394941855,0.0388310080681545,0.0030086904872904,0.0495967929832827,-0.00835882467451976
"320","NN2_MSE","g3",2,1,1,0.0418054841124053,0.00377735123907677,0.0564556164879297,0.000747906436602186,0.0395058490649852,0.003076989147372,0.0503381337350907,-0.0173783338119118
"321","NN2_MSE","g3",3,0,0,0.0565742273774828,0.00537424595133991,0.0732513026365072,-0.00105368758854583,0.0552711126777776,0.00510760965653485,0.0714549546749406,-0.00518334914455565
"322","NN2_MSE","g3",3,1,0.01,0.0412094885707149,0.00363942058121065,0.0556562420813638,-0.0401644546226499,0.0434619233655798,0.00347714659974816,0.0563554600629556,-0.00863698140498366
"323","NN2_MSE","g3",3,1,0.1,0.0408540273075843,0.00361463682541138,0.0551919522888623,-0.00680572858692119,0.0433948138486767,0.00346871117486339,0.0562897686950817,-0.00788605219049989
"324","NN2_MSE","g3",3,1,1,0.0413363710421437,0.00364166462838739,0.0556246747747243,-0.0199783121105388,0.0438507575666466,0.00349984273252303,0.0566101957057047,-0.014311707945011
"325","NN2_MAE","g1",1,0,0,0.056667297020937,0.00540823580609612,0.0735017805234367,0.0224315016122824,0.0552995300840783,0.00507576025769717,0.0711518226572804,0.0343347253235061
"326","NN2_MAE","g1",1,1,0.01,0.0463954255783643,0.00462210745308097,0.0633039725926899,0.0286828637380947,0.027312843368075,0.00170085786144434,0.0352990920775597,0.0877168900195168
"327","NN2_MAE","g1",1,1,0.1,0.0464970472066119,0.00463122092749442,0.0633708727783805,0.0252190008423277,0.0274997096723961,0.00172087879202382,0.0354898621490664,0.0880224295032404
"328","NN2_MAE","g1",1,1,1,0.0481105325999023,0.00480806994400838,0.0650464358724989,-0.05763982827211,0.0292036540448162,0.00184316019706008,0.0375142066766577,-0.00361569946370415
"329","NN2_MAE","g1",2,0,0,0.0565935942323583,0.00538382934546263,0.0733238848973809,0.0244112030756252,0.0552995033095541,0.00512125572607856,0.0713575322753296,-0.0167545785165969
"330","NN2_MAE","g1",2,1,0.01,0.0407977794392773,0.00371534168375051,0.0555700688965267,0.0631864155784799,0.0377065144232038,0.00292430439730752,0.0483713009183462,0.0589512026982783
"331","NN2_MAE","g1",2,1,0.1,0.040804583366477,0.00370998496943145,0.0555380290267415,0.063272452736617,0.0375354322356499,0.00289172463806214,0.0481222273957863,0.0669876227524124
"332","NN2_MAE","g1",2,1,1,0.0421384218404555,0.00384868363571634,0.0569949867985137,-0.00549135462958454,0.0393339048692293,0.00306986307281981,0.050224941978029,-0.00919112859377795
"333","NN2_MAE","g1",3,0,0,0.056182793270317,0.00529884253023176,0.072739643382755,0.0248940646810465,0.0552419154409412,0.00512312816736419,0.0715413507456163,-0.00689763141116342
"334","NN2_MAE","g1",3,1,0.01,0.0393839434388685,0.0034961329301747,0.0537470020155125,0.085508031747438,0.0426623491265073,0.00339014008192909,0.0554601472842011,0.0265600505842094
"335","NN2_MAE","g1",3,1,0.1,0.0393946728693582,0.00349850253782049,0.0537773126116408,0.0838125187832119,0.0426342058860014,0.00339169755765952,0.0554775193029624,0.0259187593121982
"336","NN2_MAE","g1",3,1,1,0.0406001062211361,0.00361948961747179,0.0551143336696666,0.0327730827824662,0.0439010196447429,0.00352949147769853,0.056744149450084,-0.0157800470747927
"337","NN2_MAE","g2",1,0,0,0.0566611965098288,0.00539436690711736,0.0734250775521807,-0.00789965261385388,0.0539682934991765,0.00489262747158377,0.0698263976039691,-0.0135552356582014
"338","NN2_MAE","g2",1,1,0.01,0.0469063963001951,0.00466054608418144,0.0636674874489863,0.0021833525975512,0.0284426337068944,0.00176336544059466,0.0365323832458848,-0.0042669052396648
"339","NN2_MAE","g2",1,1,0.1,0.0469468121834287,0.00466797415696805,0.0637548875424815,-0.00258191363929896,0.0285919874280109,0.00177471654024089,0.0367161409017311,-0.0179357610392789
"340","NN2_MAE","g2",1,1,1,0.0477625538597423,0.00476567344041867,0.0646497612865424,-0.0441743844942114,0.0298706889313183,0.00186042779721703,0.038140387629301,-0.1077920529187
"341","NN2_MAE","g2",2,0,0,0.0561981661773862,0.00531486795525853,0.072856771130036,0.000162357202559349,0.0546456858780801,0.00500764004352933,0.0705848932679959,-0.0183733957363654
"342","NN2_MAE","g2",2,1,0.01,0.0416263723387916,0.00377215012836803,0.0562741719890935,0.00645912742131003,0.0389401216462472,0.00302249484655141,0.049700305173936,-0.0200144703045653
"343","NN2_MAE","g2",2,1,0.1,0.0416785343759105,0.003774224069247,0.05629816104062,0.00314287274035678,0.0390060083250663,0.00302544519267998,0.0497480646137239,-0.0290703100043153
"344","NN2_MAE","g2",2,1,1,0.0422965416180047,0.00383696428209355,0.0570044028819038,-0.0343521898332304,0.0393809239762697,0.00306965549055007,0.0503115793259974,-0.0603210088210649
"345","NN2_MAE","g2",3,0,0,0.0556199025913502,0.00520921413621115,0.0721288931444242,0.00146310328610124,0.055281582459914,0.00509865498594497,0.0713540773595203,-0.0251602976741833
"346","NN2_MAE","g2",3,1,0.01,0.0404890235172069,0.00357440993689363,0.0547761822047552,0.0105419495654728,0.0431177984273858,0.00343305606294451,0.0558919013010387,0.00280763024862107
"347","NN2_MAE","g2",3,1,0.1,0.0405152085912433,0.00357360344516029,0.0547518043106659,0.00981244945447115,0.0432121022795423,0.00345060231845505,0.0560368212468972,-0.0042260189516355
"348","NN2_MAE","g2",3,1,1,0.0411464831759403,0.00364309300790547,0.0554895695443896,-0.0246268983848613,0.0438922103799592,0.00353784997592091,0.0568307191263875,-0.0280582649544275
"349","NN2_MAE","g3",1,0,0,0.0566069503396604,0.00542253672538511,0.0735960045592619,0.00333178637680509,0.0556637559181406,0.00515304382841867,0.0716822606982333,0.0226377901066086
"350","NN2_MAE","g3",1,1,0.01,0.0468084062316622,0.00467068611301642,0.0637308901494966,0.00488130295205147,0.0277807085067121,0.00172838394872253,0.0358418594542704,0.0571632474244221
"351","NN2_MAE","g3",1,1,0.1,0.0467344009695837,0.00465595722159852,0.0635794622284814,0.009123767268296,0.0276599871052305,0.00172226589762648,0.0357191977679495,0.0638904218004815
"352","NN2_MAE","g3",1,1,1,0.0476430597914365,0.00475461485802248,0.0644610756974159,-0.0343890416830581,0.0293048265913214,0.00183736087750588,0.0376084942336554,-0.0130615966497383
"353","NN2_MAE","g3",2,0,0,0.0566347844636435,0.00539706520995601,0.0734112500593026,0.0100645207076936,0.0552871160086333,0.00507687084433333,0.0710814948203495,-0.00169191955056356
"354","NN2_MAE","g3",2,1,0.01,0.0411936460489401,0.00374327226478469,0.0559242287629814,0.0322130987704543,0.0382127520386148,0.00296675710946099,0.0490073499233448,0.0351016162250412
"355","NN2_MAE","g3",2,1,0.1,0.041206266092367,0.00374302471751954,0.0559293172841656,0.0278498994982548,0.0382393151292115,0.00295542747535024,0.0489460398992861,0.0308603907061264
"356","NN2_MAE","g3",2,1,1,0.0420828633487655,0.00382121538461415,0.0568037737198442,-0.0123345113638273,0.0391533289527775,0.00304826563642253,0.0499875311908831,0.00424052077672969
"357","NN2_MAE","g3",3,0,0,0.0563761522725853,0.00533613908290084,0.0729906025889237,0.00588470061083686,0.0552011650289316,0.00510636667025314,0.0714329975994288,-0.00433410342945457
"358","NN2_MAE","g3",3,1,0.01,0.03995661394998,0.00354441584827009,0.0543792701823891,0.0420646114672953,0.04301212970388,0.00341326868860634,0.0557465171519411,0.0166507386945499
"359","NN2_MAE","g3",3,1,0.1,0.0399777691315052,0.00354268426223231,0.054336104022998,0.0414817907455696,0.0429110163171887,0.00341039744230389,0.0557047347561292,0.0167193565194776
"360","NN2_MAE","g3",3,1,1,0.0410466896674567,0.00364398801354427,0.055478961465741,-0.00406529095482568,0.0439550196275107,0.00352591980732655,0.0568164458220408,-0.0215338763461439
"361","NN3_MSE","g1",1,0,0,0.0575775481927671,0.00559403591431072,0.074745203247486,-0.0105444423591328,0.0567365599751677,0.00534981728102349,0.0730557086240721,-0.0174539237922843
"362","NN3_MSE","g1",1,1,0.01,0.0474174103784655,0.00472907373769348,0.0641744683321279,-0.00282766244046788,0.0284631279457844,0.00178988679103424,0.0367031522531691,-0.0134734486364572
"363","NN3_MSE","g1",1,1,0.1,0.0473641858883022,0.00471846250053976,0.0640548438685381,0.00106034526425749,0.029004356893874,0.00183713452940312,0.0373092446570881,-0.0462399048310697
"364","NN3_MSE","g1",1,1,1,0.0472102354564994,0.0046944779671424,0.0639383149142295,-0.00546313241695071,0.0292779511963807,0.00185923467167948,0.0377226458787267,-0.0260954948807449
"365","NN3_MSE","g1",2,0,0,0.0571753778616502,0.00549174724807982,0.0740640612549128,0.00471414967501009,0.0560012374497046,0.00517798823685782,0.071739485229007,-0.0267130774126578
"366","NN3_MSE","g1",2,1,0.01,0.0421054603274728,0.00381834960084124,0.0567367327086551,-0.000310699571818929,0.0385239361813655,0.00299564253034294,0.049335238506923,-0.00215118098355558
"367","NN3_MSE","g1",2,1,0.1,0.0418306605746462,0.00379317326323221,0.0564683329436891,0.0124378395514564,0.0385715120780023,0.00298304832911825,0.0492488403974956,0.00142350878030428
"368","NN3_MSE","g1",2,1,1,0.0420959648934294,0.00381510435356836,0.0567288198345628,0.00226470122471363,0.0395630876708402,0.00308717707880835,0.0503624772310157,-0.0116076752929474
"369","NN3_MSE","g1",3,0,0,0.0566317575875566,0.0053894548562772,0.0733581358249214,0.00901876588253652,0.0553370391665334,0.00510087641848399,0.071394460456619,-0.00288326427729815
"370","NN3_MSE","g1",3,1,0.01,0.0408699518131392,0.00362237035945371,0.0552141688793887,0.00479198261641844,0.0433610582525136,0.00348496097713487,0.0562869767928551,-0.00466023168436842
"371","NN3_MSE","g1",3,1,0.1,0.0407971133633029,0.00361253184842619,0.0551366448181028,0.00948358034857271,0.043239212092883,0.00346365200157059,0.0561579482769559,-0.00138178924567656
"372","NN3_MSE","g1",3,1,1,0.0411817084461199,0.00363589286976642,0.0555284027790496,-0.000824894267739773,0.0434316607706879,0.00347776196352666,0.0563438650622064,-0.0011882677758398
"373","NN3_MSE","g2",1,0,0,0.0564464207256667,0.00535426493733711,0.0731476158120649,-4.94315946325541e-05,0.0535016154226684,0.00482717881674218,0.0693620683823976,-0.00020367240818473
"374","NN3_MSE","g2",1,1,0.01,0.0471481469151439,0.00468429866545798,0.0638375178897224,-0.00342413700966226,0.0285355301334087,0.00177266944230678,0.036615423824937,-0.00904111484742969
"375","NN3_MSE","g2",1,1,0.1,0.0472562595369735,0.00469292074197605,0.0639186273882407,-0.0063840274757325,0.028905976300066,0.00179868987556876,0.0370455235116264,-0.0385951595899868
"376","NN3_MSE","g2",1,1,1,0.0470227558057908,0.00466924190585665,0.0637015776621825,-0.0016672719469415,0.0288075419873017,0.0017936733221649,0.0369270054490861,-0.0111099294213475
"377","NN3_MSE","g2",2,0,0,0.0562122702948313,0.0053212770621082,0.0729028491064913,-0.00113282930087946,0.0544542822077995,0.00494332585564454,0.0701253373113192,-0.00501378911797281
"378","NN3_MSE","g2",2,1,0.01,0.041962474634743,0.00380736518666291,0.0565497832184588,-0.00478876478307266,0.038598558555404,0.00299097586708811,0.0493651296485232,-0.00430874153370464
"379","NN3_MSE","g2",2,1,0.1,0.0419126900416467,0.0037938256403279,0.0564716932469867,-0.00629441946095599,0.0385576177489819,0.00297704008266019,0.0492349088719271,-0.00559590040096189
"380","NN3_MSE","g2",2,1,1,0.041900546964008,0.00378308897508953,0.0564608347238449,-0.00897717210245106,0.0387078882693304,0.00300155700897255,0.0494216965509128,-0.00746471466759964
"381","NN3_MSE","g2",3,0,0,0.0557276014302284,0.00523313376776952,0.0722970071453891,-0.00323123341123648,0.0548207834784182,0.00501592400720053,0.0707677817140017,-0.0079179767310515
"382","NN3_MSE","g2",3,1,0.01,0.040927720081168,0.00360786177898534,0.0552044971962573,-0.0176770711324933,0.0433849181013607,0.00345014853497014,0.0561205100634392,-0.00922484222471076
"383","NN3_MSE","g2",3,1,0.1,0.040711640485821,0.00359343324670077,0.0549388311377193,-0.000978958890557546,0.0430915239701218,0.00343944975331702,0.05594145037796,-0.00112679119274548
"384","NN3_MSE","g2",3,1,1,0.0407567774416157,0.00359383338772271,0.0550004774128703,-0.00241112408119504,0.0432973286698997,0.00346771291224147,0.0561723544984631,-0.000484019876533104
"385","NN3_MSE","g3",1,0,0,0.0567618215447281,0.00545580048807105,0.073818784355528,-0.00258643629523387,0.056477687985762,0.00529791555478308,0.0726920610774411,-0.00521542970469231
"386","NN3_MSE","g3",1,1,0.01,0.0475055451310577,0.00471806277910072,0.0641965982944875,-0.0150774818821251,0.0288722633692699,0.0017965763939342,0.0370518570251876,-0.0476356346025315
"387","NN3_MSE","g3",1,1,0.1,0.0471976697628831,0.00470208952391238,0.0639431015964626,-0.0045608004074623,0.028516127753702,0.00180163610555993,0.0367639316338381,-0.00873206656058416
"388","NN3_MSE","g3",1,1,1,0.0470889289267783,0.00467415782843398,0.06379102175009,-0.00716482059696735,0.0292783483087657,0.0018459054197226,0.037660547368486,-0.0195008458186144
"389","NN3_MSE","g3",2,0,0,0.0569469354711577,0.00546742897481052,0.0738891735427164,-0.00279340949304787,0.0557364684305966,0.00510095726421684,0.0712662068563935,-0.00715487768452854
"390","NN3_MSE","g3",2,1,0.01,0.0418797938786121,0.00379692922214575,0.056544138869808,-0.00248233773222246,0.0387143152974395,0.00301204603223824,0.0495961898725304,-0.0022134817659722
"391","NN3_MSE","g3",2,1,0.1,0.0417838419223706,0.00378497415098166,0.0564286043519957,-0.0011474741159673,0.0387610313600314,0.00300668293510173,0.0495201271290813,-0.00210485035514765
"392","NN3_MSE","g3",2,1,1,0.0419982581872238,0.0037924593408239,0.056603949736664,-0.00641310860904438,0.0394061075589382,0.00306815525392113,0.0501909615153852,-0.00558127881343171
"393","NN3_MSE","g3",3,0,0,0.0565525337155993,0.00537602853008036,0.0732619925094253,-0.00126548135908489,0.0551588273814872,0.00508800116022224,0.0713180894550323,-0.00134126231118081
"394","NN3_MSE","g3",3,1,0.01,0.0410543428821899,0.00362148188102455,0.0554167683932612,-0.0250213734512068,0.0435213555664295,0.00348449158009228,0.0564109625285528,-0.0103857887521531
"395","NN3_MSE","g3",3,1,0.1,0.0407408756877492,0.00360571075329099,0.0550867025774031,-0.0025511166413049,0.0433457136352115,0.0034634570014948,0.0561882868007497,-0.00238201938268592
"396","NN3_MSE","g3",3,1,1,0.0411678796904272,0.00362884924216383,0.0555669465254425,-0.0235713761463628,0.0435762703415622,0.00348328977012223,0.0564350435360351,-0.00596158995963017
"397","NN3_MAE","g1",1,0,0,0.0567264114162,0.00541925101264657,0.0735792240669096,0.0203903107513068,0.0553558749744183,0.00508105409677557,0.0711905461494588,0.0332720044708509
"398","NN3_MAE","g1",1,1,0.01,0.0462740717146539,0.00460872795580833,0.0631629273547274,0.0348684317060033,0.0271364736136693,0.00170189901737066,0.03511653069911,0.106479278839276
"399","NN3_MAE","g1",1,1,0.1,0.0463592700819126,0.00461259515404907,0.0632113502356788,0.0311104084112756,0.0271949293206288,0.00169722871974306,0.0351645578665394,0.1077827874623
"400","NN3_MAE","g1",1,1,1,0.0475268348904658,0.00475109367750779,0.0644695356101457,-0.0302893572360277,0.0285868170494883,0.00178965766233147,0.036826691037066,0.0378281794954629
"401","NN3_MAE","g1",2,0,0,0.0564582344722962,0.00536389500844118,0.0731883277097308,0.0281731018056717,0.0551254555753243,0.00507491731384596,0.071043689438619,-0.00788635056323144
"402","NN3_MAE","g1",2,1,0.01,0.0407445424256336,0.00371152161800668,0.05553478049365,0.0643906016831698,0.0376344909610691,0.00291389206734285,0.0482804632344354,0.0623679267260185
"403","NN3_MAE","g1",2,1,0.1,0.0408856551434091,0.00371449256247462,0.0556499647166675,0.0541016769069865,0.0377843490766637,0.00292568972182744,0.0484276349311316,0.0549365711319378
"404","NN3_MAE","g1",2,1,1,0.04181780013787,0.00381950385125907,0.0566355589370582,0.0141435592476339,0.0386912741511881,0.00302777786606876,0.0495444679042293,0.0338443174999651
"405","NN3_MAE","g1",3,0,0,0.0560522607215084,0.00528850696396363,0.0726702547276694,0.0268693115297014,0.0551827854089483,0.00511533277660911,0.0714861886825225,-0.00529553142426167
